experiment_domain,trial_id,repetition,random_seed,injected_failure_type,injected_severity,expected_root_cause,failure_detected,detected_failure_category,detection_correct,predicted_root_cause,classification_correct,classification_confidence,remediation_action,remediation_executed,human_approval_required,cycle_status,recovery_verified,input_record_count,output_record_count,quarantined_record_count,runtime_milliseconds,original_size_bytes,observed_size_bytes,regenerated_size_bytes,checksum_restored
dataframe,freshness_violation-low-r016-s50058,16,50058,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,24.6579,,,,
dataframe,freshness_violation-low-r017-s50059,17,50059,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,24.7808,,,,
dataframe,freshness_violation-low-r018-s50060,18,50060,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,24.7384,,,,
dataframe,freshness_violation-low-r019-s50061,19,50061,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,24.7859,,,,
dataframe,freshness_violation-low-r020-s50062,20,50062,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,25.1827,,,,
dataframe,freshness_violation-low-r021-s50063,21,50063,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,25.3243,,,,
dataframe,freshness_violation-low-r022-s50064,22,50064,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,26.1586,,,,
dataframe,freshness_violation-low-r023-s50065,23,50065,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,27.7206,,,,
dataframe,freshness_violation-low-r024-s50066,24,50066,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,27.3435,,,,
dataframe,freshness_violation-low-r025-s50067,25,50067,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,25.8601,,,,
dataframe,freshness_violation-low-r026-s50068,26,50068,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,25.6696,,,,
dataframe,freshness_violation-low-r027-s50069,27,50069,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,26.0783,,,,
dataframe,freshness_violation-low-r028-s50070,28,50070,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,25.6245,,,,
dataframe,freshness_violation-low-r029-s50071,29,50071,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,25.0279,,,,
dataframe,freshness_violation-low-r030-s50072,30,50072,freshness_violation,low,freshness_violation,False,healthy_control,False,healthy_control,False,1.0,continue_pipeline,True,False,healthy,True,10000.0,10000.0,0.0,25.0293,,,,
dataframe,freshness_violation-medium-r001-s51043,1,51043,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.103,,,,
dataframe,freshness_violation-medium-r002-s51044,2,51044,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.6986,,,,
dataframe,freshness_violation-medium-r003-s51045,3,51045,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.6484,,,,
dataframe,freshness_violation-medium-r004-s51046,4,51046,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.5335,,,,
dataframe,freshness_violation-medium-r005-s51047,5,51047,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.5776,,,,
dataframe,freshness_violation-medium-r006-s51048,6,51048,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.8319,,,,
dataframe,freshness_violation-medium-r007-s51049,7,51049,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.8295,,,,
dataframe,freshness_violation-medium-r008-s51050,8,51050,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.5364,,,,
dataframe,freshness_violation-medium-r009-s51051,9,51051,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.9916,,,,
dataframe,freshness_violation-medium-r010-s51052,10,51052,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,27.9304,,,,
dataframe,freshness_violation-medium-r011-s51053,11,51053,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,26.0231,,,,
dataframe,freshness_violation-medium-r012-s51054,12,51054,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.7388,,,,
dataframe,freshness_violation-medium-r013-s51055,13,51055,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,26.6579,,,,
dataframe,freshness_violation-medium-r014-s51056,14,51056,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.4803,,,,
dataframe,freshness_violation-medium-r015-s51057,15,51057,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.7472,,,,
dataframe,freshness_violation-medium-r016-s51058,16,51058,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,26.8408,,,,
dataframe,freshness_violation-medium-r017-s51059,17,51059,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.829,,,,
dataframe,freshness_violation-medium-r018-s51060,18,51060,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.2275,,,,
dataframe,freshness_violation-medium-r019-s51061,19,51061,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.3318,,,,
dataframe,freshness_violation-medium-r020-s51062,20,51062,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.2027,,,,
dataframe,freshness_violation-medium-r021-s51063,21,51063,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.2861,,,,
dataframe,freshness_violation-medium-r022-s51064,22,51064,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.5928,,,,
dataframe,freshness_violation-medium-r023-s51065,23,51065,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.8532,,,,
dataframe,freshness_violation-medium-r024-s51066,24,51066,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.273,,,,
dataframe,freshness_violation-medium-r025-s51067,25,51067,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.5883,,,,
dataframe,freshness_violation-medium-r026-s51068,26,51068,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.4945,,,,
dataframe,freshness_violation-medium-r027-s51069,27,51069,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.2966,,,,
dataframe,freshness_violation-medium-r028-s51070,28,51070,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.0545,,,,
dataframe,freshness_violation-medium-r029-s51071,29,51071,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.126,,,,
dataframe,freshness_violation-medium-r030-s51072,30,51072,freshness_violation,medium,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.521,,,,
dataframe,freshness_violation-high-r001-s52043,1,52043,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,26.6656,,,,
dataframe,freshness_violation-high-r002-s52044,2,52044,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.4544,,,,
dataframe,freshness_violation-high-r003-s52045,3,52045,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.5574,,,,
dataframe,freshness_violation-high-r004-s52046,4,52046,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.1268,,,,
dataframe,freshness_violation-high-r005-s52047,5,52047,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.3689,,,,
dataframe,freshness_violation-high-r006-s52048,6,52048,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.2141,,,,
dataframe,freshness_violation-high-r007-s52049,7,52049,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.4265,,,,
dataframe,freshness_violation-high-r008-s52050,8,52050,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.7706,,,,
dataframe,freshness_violation-high-r009-s52051,9,52051,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.9805,,,,
dataframe,freshness_violation-high-r010-s52052,10,52052,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.7327,,,,
dataframe,freshness_violation-high-r011-s52053,11,52053,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.58,,,,
dataframe,freshness_violation-high-r012-s52054,12,52054,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.3994,,,,
dataframe,freshness_violation-high-r013-s52055,13,52055,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.3235,,,,
dataframe,freshness_violation-high-r014-s52056,14,52056,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,24.7156,,,,
dataframe,freshness_violation-high-r015-s52057,15,52057,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.1807,,,,
dataframe,freshness_violation-high-r016-s52058,16,52058,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,27.1601,,,,
dataframe,freshness_violation-high-r017-s52059,17,52059,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,27.8482,,,,
dataframe,freshness_violation-high-r018-s52060,18,52060,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,26.9051,,,,
dataframe,freshness_violation-high-r019-s52061,19,52061,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,27.202,,,,
dataframe,freshness_violation-high-r020-s52062,20,52062,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,26.1146,,,,
dataframe,freshness_violation-high-r021-s52063,21,52063,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,25.779,,,,
dataframe,freshness_violation-high-r022-s52064,22,52064,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,28.494,,,,
dataframe,freshness_violation-high-r023-s52065,23,52065,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,28.6094,,,,
dataframe,freshness_violation-high-r024-s52066,24,52066,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,27.2257,,,,
dataframe,freshness_violation-high-r025-s52067,25,52067,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,26.3156,,,,
dataframe,freshness_violation-high-r026-s52068,26,52068,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,27.0152,,,,
dataframe,freshness_violation-high-r027-s52069,27,52069,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,26.4877,,,,
dataframe,freshness_violation-high-r028-s52070,28,52070,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,28.4094,,,,
dataframe,freshness_violation-high-r029-s52071,29,52071,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,26.178,,,,
dataframe,freshness_violation-high-r030-s52072,30,52072,freshness_violation,high,freshness_violation,True,freshness_violation,True,freshness_violation,True,1.0,retry_source_refresh,True,False,recovery_scheduled,False,10000.0,10000.0,0.0,26.6691,,,,
dataframe,volume_anomaly-low-r001-s60043,1,60043,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,23.6002,,,,
dataframe,volume_anomaly-low-r002-s60044,2,60044,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,23.3214,,,,
dataframe,volume_anomaly-low-r003-s60045,3,60045,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.9321,,,,
dataframe,volume_anomaly-low-r004-s60046,4,60046,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,22.1928,,,,
dataframe,volume_anomaly-low-r005-s60047,5,60047,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.7734,,,,
dataframe,volume_anomaly-low-r006-s60048,6,60048,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.7597,,,,
dataframe,volume_anomaly-low-r007-s60049,7,60049,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.4632,,,,
dataframe,volume_anomaly-low-r008-s60050,8,60050,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.3477,,,,
dataframe,volume_anomaly-low-r009-s60051,9,60051,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.4721,,,,
dataframe,volume_anomaly-low-r010-s60052,10,60052,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,22.7933,,,,
dataframe,volume_anomaly-low-r011-s60053,11,60053,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.1715,,,,
dataframe,volume_anomaly-low-r012-s60054,12,60054,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.0099,,,,
dataframe,volume_anomaly-low-r013-s60055,13,60055,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.9525,,,,
dataframe,volume_anomaly-low-r014-s60056,14,60056,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,33.8791,,,,
dataframe,volume_anomaly-low-r015-s60057,15,60057,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.9123,,,,
dataframe,volume_anomaly-low-r016-s60058,16,60058,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.0089,,,,
dataframe,volume_anomaly-low-r017-s60059,17,60059,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.8688,,,,
dataframe,volume_anomaly-low-r018-s60060,18,60060,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.8714,,,,
dataframe,volume_anomaly-low-r019-s60061,19,60061,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.8501,,,,
dataframe,volume_anomaly-low-r020-s60062,20,60062,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.0606,,,,
dataframe,volume_anomaly-low-r021-s60063,21,60063,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.9231,,,,
dataframe,volume_anomaly-low-r022-s60064,22,60064,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.9919,,,,
dataframe,volume_anomaly-low-r023-s60065,23,60065,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.9506,,,,
dataframe,volume_anomaly-low-r024-s60066,24,60066,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.613,,,,
dataframe,volume_anomaly-low-r025-s60067,25,60067,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.429,,,,
dataframe,volume_anomaly-low-r026-s60068,26,60068,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.4717,,,,
dataframe,volume_anomaly-low-r027-s60069,27,60069,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.771,,,,
dataframe,volume_anomaly-low-r028-s60070,28,60070,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.7528,,,,
dataframe,volume_anomaly-low-r029-s60071,29,60071,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,20.8598,,,,
dataframe,volume_anomaly-low-r030-s60072,30,60072,volume_anomaly,low,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,5000.0,5000.0,0.0,21.2235,,,,
dataframe,volume_anomaly-medium-r001-s61043,1,61043,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.3837,,,,
dataframe,volume_anomaly-medium-r002-s61044,2,61044,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.7458,,,,
dataframe,volume_anomaly-medium-r003-s61045,3,61045,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,18.5398,,,,
dataframe,volume_anomaly-medium-r004-s61046,4,61046,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.8554,,,,
dataframe,volume_anomaly-medium-r005-s61047,5,61047,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.8014,,,,
dataframe,volume_anomaly-medium-r006-s61048,6,61048,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.5985,,,,
dataframe,volume_anomaly-medium-r007-s61049,7,61049,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.4646,,,,
dataframe,volume_anomaly-medium-r008-s61050,8,61050,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.434,,,,
dataframe,volume_anomaly-medium-r009-s61051,9,61051,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.4779,,,,
dataframe,volume_anomaly-medium-r010-s61052,10,61052,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.6097,,,,
dataframe,volume_anomaly-medium-r011-s61053,11,61053,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.6971,,,,
dataframe,volume_anomaly-medium-r012-s61054,12,61054,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.5845,,,,
dataframe,volume_anomaly-medium-r013-s61055,13,61055,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.8553,,,,
dataframe,volume_anomaly-medium-r014-s61056,14,61056,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.5683,,,,
dataframe,volume_anomaly-medium-r015-s61057,15,61057,volume_anomaly,medium,volume_anomaly,True,volume_anomaly,True,volume_anomaly,True,1.0,hold_and_alert,False,True,awaiting_human_approval,False,2000.0,2000.0,0.0,16.3018,,,,
